Customer_ID,Age,Employment_Type,Monthly_Income,Loan_Amount,Credit_Score,Existing_Loans,Missed_Payments,City,Application_Date,Loan_Default
223768,62,2,78271.59,901554.39,796,0,3,0,291,1
223769,42,0,72556.25,946009.54,697,2,0,3,747,1
223770,66,1,92463.42,1242040.44,672,2,1,2,1179,1
223771,66,2,40606.82,213135.96,651,0,2,5,730,0
223772,67,2,84981.81,1026838.37,696,2,3,3,1040,0
223773,32,0,48575.03,224643.17,665,2,1,1,1153,0
223774,37,2,94162.21,1322487.65,698,1,2,0,974,1
223775,62,0,68445.88,803406.02,798,1,1,2,960,1
223776,32,0,30953.15,156439.15,715,3,1,5,563,0
223777,51,0,63246.44,222882.8,771,1,2,0,672,0
223778,28,1,12698.36,104417.14,767,1,2,5,460,1
223779,68,3,63145.17,459933.04,831,0,2,2,114,1
223780,38,2,109507.15,513414.04,703,2,1,1,1277,0
223781,47,2,59887.51,891950.09,775,1,1,4,59,1
223782,62,2,83036.45,1014807.53,661,0,1,2,1445,1
223783,63,2,73671.59,390794.51,666,6,0,4,812,1
223784,26,2,88284.96,947937.02,624,1,1,5,945,1
223785,48,2,63962.81,772794.79,637,1,2,3,75,0
223786,49,2,52256.29,294889.8,605,0,0,0,1138,0
223787,38,0,57792.23,486300.78,738,4,2,5,383,0
223788,65,2,80043.13,476804.5,820,0,0,5,1010,0
223789,63,2,77667.27,555490.26,738,0,5,5,283,1
223790,66,0,30896.41,189562.38,691,2,0,0,1149,0
223791,66,1,33408.72,373696.59,743,1,0,0,452,0
223792,43,0,82252.77,909581.28,731,0,1,5,188,0
223793,56,2,78728.36,572238.21,460,1,3,5,1133,1
223794,30,2,61160.42,616969.45,744,1,4,3,875,1
223795,47,1,79652.36,753787.84,575,0,1,5,1331,1
223796,38,2,69455.65,946017.53,572,1,0,1,1221,1
223797,61,3,77839.37,937219.86,676,0,1,1,548,0
223798,33,2,69648.85,586886.83,712,0,2,0,1086,1
223799,43,2,87301.35,1102458.66,686,0,0,1,1128,0
223800,60,2,84332.26,253546.32,529,0,1,5,746,0
223801,63,2,43432.76,176839.57,713,1,6,4,1120,0
223802,43,2,66835.74,323944.3,572,1,2,3,1489,1
223803,60,0,37421.89,503858.94,618,1,1,4,950,0
223804,69,0,84252.39,906051.53,714,2,3,0,1004,0
223805,49,0,21647.32,259230.8,650,0,1,2,706,0
223806,30,0,94571.92,1152391.61,747,3,1,5,1260,1
223807,50,2,89707.19,691587.19,663,0,2,0,1078,1
223808,42,0,35721.15,196354.47,665,1,2,4,978,1
223809,51,3,75939.54,325063.67,829,1,2,1,1209,0
223810,62,2,33444.07,290583.61,756,2,1,5,949,0
223811,43,2,87051.93,970412.71,617,0,0,1,1433,1
223812,24,3,84453.39,1118859.85,703,0,3,1,1315,0
223813,60,0,38151.24,188780.21,684,2,1,1,1335,0
223814,22,2,58531.97,400573.43,833,1,2,4,121,1
223815,34,3,63934.5,260598.35,629,1,0,2,850,1
223816,60,0,80426.04,1201002.31,492,3,0,3,658,1
223817,46,2,10000,119214.33,571,1,3,2,598,1
223818,42,0,89268.5,1228436.17,585,2,1,4,846,1
223819,66,0,77892.97,413195.39,741,2,2,2,766,1
223820,60,0,57095.58,612178.95,557,1,1,4,1066,0
223821,38,2,93918.73,688289.19,694,1,4,4,618,0
223822,28,0,57220.73,367122.91,814,2,1,2,1205,0
223823,62,2,45750.68,636159.43,565,0,1,0,1225,1
223824,56,1,40822.05,361128.12,709,2,0,2,1394,1
223825,31,0,72446.11,742239.09,627,1,1,5,1111,1
223826,66,0,103582.61,344723.37,750,3,1,2,1451,0
223827,36,2,15910.12,139359.29,767,1,0,2,216,0
223828,62,1,90053.26,1144864.14,607,1,0,1,1481,1
223829,35,3,10000,81173.34,710,1,0,5,1200,0
223830,60,0,78575.85,647226.46,521,1,1,0,659,0
223831,67,2,48112.32,529954.2,850,0,1,3,395,1
223832,39,0,62975.9,360004.63,601,3,3,0,784,1
223833,28,1,56203.16,438060.57,708,2,1,3,501,1
223834,37,2,68847.8,1032220.87,796,3,0,5,194,1
223835,38,0,47246.06,698981.81,771,1,0,2,1445,1
223836,22,0,52019.91,663481.59,694,1,3,4,259,1
223837,57,1,66236.92,489897.07,615,0,2,3,1381,0
223838,68,2,61053.3,880406.73,640,3,0,4,144,0
223839,44,1,48847.09,438273.86,523,4,1,1,261,1
223840,37,2,114497.01,1255367.34,740,1,1,0,346,1
223841,35,2,23984.68,292687.15,659,4,0,3,1353,1
223842,44,3,57387.02,222139.13,576,1,1,0,384,1
223843,43,1,55449.97,296094.53,739,0,0,0,23,0
223844,47,2,79337.21,1108948.55,747,3,1,3,967,1
223845,42,2,37904.96,556328.92,648,2,1,0,67,1
223846,67,1,56719.33,620892.53,540,2,1,0,1314,0
223847,33,1,10000,74911.76,674,4,1,4,1106,1
223848,69,2,75866.03,464932.52,759,2,1,5,182,0
223849,32,2,27091.62,309989.29,513,0,1,1,489,0
223850,55,2,76222.7,498356.35,704,2,2,3,53,1
223851,48,0,42493.37,150077.58,648,2,4,0,80,1
223852,30,2,31095.7,431427.96,606,1,0,5,537,1
223853,30,0,70198.01,300273.84,592,1,0,3,221,0
223854,65,3,37416.29,201931.61,473,2,0,4,1312,1
223855,44,2,40666.53,244096.67,783,2,0,4,1342,0
223856,48,2,55497.77,549999.16,704,0,0,3,1382,0
223857,59,1,48281.44,331291.68,577,1,1,2,1250,0
223858,57,2,112577.86,912065.23,684,2,1,5,886,0
223859,29,0,48252.7,257869.38,707,3,0,0,663,0
223860,56,1,58316.53,717897,530,3,3,0,100,0
223861,55,0,47817.63,190704.51,848,1,0,3,791,0
223862,63,2,50575.5,717614.62,552,0,3,3,874,1
223863,69,0,44562.51,175153.15,725,3,0,5,1055,0
223864,22,2,44904.8,244484.54,607,3,0,5,1416,0
223865,61,0,72057.77,660558.85,839,3,1,3,1240,0
223866,58,2,69696.46,945523.82,707,0,2,1,264,1
223867,43,2,19942.73,182433.18,708,0,2,4,668,1
223868,32,3,40600.07,332739.67,643,2,1,0,566,1
223869,41,1,117673.38,1667001.37,664,4,2,0,1077,1
223870,49,2,60609.27,620454.35,637,1,2,4,675,0
223871,56,1,69021.42,347381.43,746,2,1,0,1349,0
223872,63,0,74828.62,1099989.9,753,3,2,1,874,1
223873,57,2,67536.85,603285.25,699,0,1,5,248,1
223874,47,2,111358.9,1638361.92,679,0,1,4,1371,1
223875,26,2,58917.74,371334.7,672,1,1,0,355,1
223876,40,2,25616.87,375380.26,620,4,1,4,992,1
223877,68,0,45093.67,350178.24,721,0,1,1,344,1
223878,63,2,72728.8,393168.44,663,1,0,4,675,0
223879,61,2,24902.8,127567.21,688,2,0,2,918,0
223880,42,2,64620.83,916587.24,749,2,1,1,625,0
223881,43,2,78135.07,571751.94,542,1,1,5,145,1
223882,54,2,73370.82,452458.05,703,1,2,2,1155,0
223883,24,0,51544.59,513131.35,667,1,0,4,255,0
223884,52,0,68587.79,267306.32,577,2,1,4,1149,0
223885,36,1,72209.24,939851.93,686,1,2,5,462,1
223886,24,2,30238.51,434953.72,674,0,1,2,1291,0
223887,48,0,68245.28,889217.05,625,1,1,0,291,0
223888,48,2,103149.47,601438.74,735,0,1,4,1347,0
223889,61,2,58277.06,777612.22,639,2,0,0,1130,0
223890,42,3,54821.13,536372.71,501,2,0,5,985,1
223891,28,2,62400.48,630760.22,705,3,0,1,855,1
223892,46,2,45766.19,373646.15,677,1,2,0,421,1
223893,59,2,102705.82,1314287.24,726,1,0,1,724,1
223894,50,2,105129.66,521470.58,732,1,2,5,1111,0
223895,29,2,62568.49,591339.76,654,0,1,3,1079,1
223896,46,0,52138.35,357380.69,520,0,5,5,1405,1
223897,62,2,53132.46,637391.82,818,2,1,3,364,1
223898,31,0,49310.84,462065.77,560,0,1,4,567,1
223899,45,1,39725.78,165580.2,625,1,2,1,768,1
223900,54,0,51523.64,494823.74,657,0,3,3,1431,0
223901,47,2,109552.11,1562026.28,554,0,0,3,1338,0
223902,30,2,55958.44,728619.13,654,5,3,1,629,0
223903,35,2,62618.77,744451.25,785,0,1,2,1164,1
223904,25,2,20643.06,100590.43,839,3,1,1,500,1
223905,32,0,52307.37,369870.78,620,1,0,3,1076,0
223906,28,3,23753.39,308001.69,700,0,2,5,817,0
223907,26,3,65581.39,227630.08,696,2,2,4,1298,1
223908,44,1,79277.65,575353.35,826,0,2,3,1107,0
223909,21,2,71826.97,803721.09,661,2,1,0,1223,1
223910,45,2,73338.11,446227.37,578,1,1,3,464,0
223911,65,0,108667.33,732067.35,732,0,0,3,743,0
223912,67,2,94002.79,615685.47,663,2,2,4,555,0
223913,31,1,50428.97,477988.26,850,1,2,5,47,1
223914,43,0,96185.93,307436.48,809,3,2,2,1163,0
223915,56,2,50541.63,310746.57,732,0,0,1,1288,0
223916,60,2,20038.56,76649.83,673,2,2,0,671,0
223917,27,1,76239.19,589769.06,794,2,3,2,898,1
223918,47,3,59909.69,878025.9,776,1,1,1,1397,0
223919,65,3,97021.56,554662.66,593,0,1,4,933,0
223920,41,2,60635.9,735101.03,764,0,2,3,745,1
223921,25,1,10000,81075.9,763,1,2,4,214,0
223922,53,1,45968.25,596275.7,752,1,3,3,745,0
223923,36,2,56423.54,338574.03,558,1,1,0,161,1
223924,31,2,36153.73,183009.08,638,1,1,2,629,0
223925,52,1,56379.09,439288.98,638,2,0,5,321,0
223926,44,0,33235.53,282912.27,632,1,0,4,607,1
223927,29,2,10000,84442.95,703,3,1,5,517,1
223928,56,2,107058.57,1226837.04,701,2,1,0,1190,1
223929,27,1,19395.48,58856.98,745,1,1,2,514,0
223930,48,2,74507.47,988363.16,575,0,1,3,1026,0
223931,43,2,55898.73,521370.59,582,1,0,1,1048,1
223932,59,0,80574.55,718622.34,779,5,1,5,96,0
223933,33,2,77929.24,710349.63,652,2,3,1,1126,1
223934,27,0,44358.49,529579.69,603,5,1,1,308,1
223935,41,2,78663.02,505579.35,710,1,1,4,1458,1
223936,59,2,24478.2,83682.35,690,3,2,4,501,1
223937,33,0,36559.38,184050.49,699,1,1,1,1096,0
223938,56,2,75180.45,363667.41,605,1,1,4,143,0
223939,32,1,71141.3,884261.52,850,0,1,5,323,1
223940,28,2,28546.89,364900.43,678,0,3,5,324,1
223941,68,0,26271.37,318136.65,569,1,0,1,665,0
223942,63,3,68664.77,937241.58,723,0,1,2,401,0
223943,56,3,41358.9,613017.95,713,1,1,0,1074,1
223944,67,1,74927.04,402144.2,629,0,1,5,1084,0
223945,64,2,64025.95,619801.63,722,4,2,4,718,1
223946,43,2,77949.92,587313.87,599,1,0,4,715,1
223947,54,0,60104.98,537188.16,608,2,2,3,1459,1
223948,43,2,62206.52,666777.19,722,1,1,1,1467,0
223949,58,2,61214.84,595130.35,778,3,1,3,1459,1
223950,49,1,12662.99,68190.55,769,2,1,4,1217,0
223951,44,2,47041.89,353159.63,546,1,2,4,1354,1
223952,42,2,39586.24,266661.98,437,2,0,0,969,1
223953,32,0,18950.89,106710.78,571,4,1,3,238,1
223954,36,1,33513.7,113880.76,678,2,4,0,1025,0
223955,21,2,74931.33,380508.16,611,1,2,3,785,0
223956,50,3,85229.87,683504.55,676,2,2,3,1244,0
223957,56,2,74773.78,878212.9,557,1,1,1,280,1
223958,62,2,66878.15,746774.76,543,2,1,5,415,0
223959,62,2,24837.79,148447.52,659,2,0,4,987,0
223960,44,2,47887.36,510254.8,690,2,1,2,142,0
223961,59,2,43475.49,446490.6,557,2,0,4,1157,1
223962,58,2,44920.51,358032.77,652,1,1,4,158,0
223963,52,0,39275.05,347957.24,582,2,3,0,70,1
223964,52,2,44164.32,462451.56,728,2,1,3,195,1
223965,32,2,42078.15,483571.26,794,2,0,1,198,0
223966,30,2,63729.21,303778.25,689,0,1,3,167,0
223967,32,2,55606.21,443988.3,791,2,0,2,661,1
223968,33,2,62044.77,326457.93,676,1,2,2,139,1
223969,35,1,46861.31,416224.52,587,2,0,1,471,0
223970,50,2,76301.84,926535.77,850,3,1,0,1205,0
223971,33,2,90295.33,770678.69,815,0,1,4,32,1
223972,68,2,104364.12,1548230.28,620,1,0,2,476,0
223973,63,1,72791.39,899106.97,672,1,2,0,1060,0
223974,21,2,56959.49,776842.63,668,2,1,3,545,1
223975,38,2,77683.53,441118.03,637,4,1,0,960,0
223976,59,0,75564,624287.62,725,3,1,4,1320,1
223977,32,2,30719.54,250274.42,658,1,1,1,1218,1
223978,64,1,36514.74,506264.9,714,0,0,3,1094,0
223979,29,0,110368.86,1060323.03,646,4,2,4,1437,0
223980,69,2,61697.37,189139.47,634,0,1,4,977,0
223981,24,2,74140.19,552244.33,605,0,0,3,198,1
223982,47,2,13993.66,48077.46,582,0,0,4,360,0
223983,48,2,60306.64,894162.03,634,0,3,3,592,1
223984,44,0,59383.07,577826.79,737,2,0,5,943,1
223985,24,0,49112.87,604216.22,824,0,0,5,1414,1
223986,48,1,47966.17,178994.57,635,0,3,0,586,1
223987,40,0,52664.23,419100.36,764,2,2,4,942,0
223988,49,1,72866.67,906502.08,751,3,3,4,546,0
223989,53,2,10972.85,129634.01,699,0,1,5,930,0
223990,50,2,70594.31,1003230.29,703,4,1,1,360,0
223991,23,1,97722.4,495224.82,802,0,0,4,489,0
223992,39,0,35491.86,499182.63,644,2,3,4,657,1
223993,41,0,11375.58,100042.76,509,0,1,2,202,0
223994,60,2,77550.36,1153817.42,681,2,2,2,236,1
223995,41,2,57554.15,409832.22,636,5,3,5,923,0
223996,40,2,60929.36,714653.83,797,3,0,4,1188,0
223997,53,2,46753.36,625309.29,788,1,1,0,417,1
223998,58,2,46157.04,531479.26,548,1,1,1,1097,0
223999,29,0,104220.29,1348656.02,547,1,1,4,367,0
224000,51,2,51912.47,192798.92,592,1,1,3,1406,0
224001,52,2,10000,96954.61,676,1,1,2,1264,0
224002,61,1,27021.64,245463.9,796,1,2,3,1215,0
224003,43,2,57486.61,552336.09,696,2,6,0,762,0
224004,43,2,38595.6,412537.75,551,0,0,1,631,0
224005,62,2,58252.23,479379.55,653,1,0,5,1489,1
224006,36,2,103120.76,919279.74,601,1,1,4,144,0
224007,41,2,55086.45,304415.92,776,1,0,4,1465,0
224008,32,2,67251.53,967954.72,615,1,4,2,213,0
224009,26,0,21898.85,109018.31,716,1,0,2,1345,0
224010,34,2,58185.46,397706.61,635,2,1,4,1150,1
224011,42,2,68286.09,1011348.2,520,2,2,2,462,1
224012,51,2,71763.15,1061000.33,724,0,3,5,1109,1
224013,60,2,31822.83,330581.77,659,0,1,2,502,1
224014,67,2,63432.2,284095.91,803,1,2,3,369,0
224015,62,2,29229.54,412498.68,436,0,3,3,422,1
224016,48,2,90254.1,755257.78,635,0,2,3,122,1
224017,25,2,62613.01,266614.74,726,0,2,0,1060,0
224018,46,0,55713.79,210528.25,638,1,3,4,1116,0
224019,47,0,75170.6,401964.33,761,1,0,3,1438,0
224020,49,0,50644.74,722551.3,656,1,2,3,240,1
224021,36,2,89602.35,1309065.78,694,1,4,4,944,1
224022,46,2,57098.52,781364.72,661,0,0,5,548,1
224023,28,2,70814.1,1054289.38,539,0,0,5,669,1
224024,31,2,73067.08,405067.89,667,1,1,1,725,0
224025,23,2,62536.32,829123.57,648,2,2,5,124,0
224026,22,2,49408.62,564088.69,715,1,2,5,700,0
224027,21,2,55687.84,432414.85,715,2,3,5,605,1
224028,21,2,63688.13,379726.06,674,2,0,1,452,0
224029,40,1,71281.77,513596.54,612,1,1,0,187,1
224030,62,2,42756.44,247226.6,850,2,2,0,306,0
224031,51,0,23020.77,177514.82,602,2,1,4,1136,1
224032,36,2,50677.36,287956.13,605,2,0,0,515,1
224033,68,2,56533.28,331029.09,702,0,2,0,149,0
224034,23,2,62895.05,830896.8,819,5,0,4,501,1
224035,59,2,93128.22,642427.53,614,0,1,3,307,1
224036,26,0,69362.9,402565.71,536,0,1,1,1295,0
224037,63,2,50792.16,374427.49,758,5,1,4,1397,1
224038,57,3,65036.73,714867.42,755,3,0,5,1241,1
224039,61,0,54674.84,717522.6,850,2,1,4,528,1
224040,56,1,41533.97,141029.25,708,1,1,5,713,0
224041,32,0,22171.32,234751.86,703,0,1,1,420,1
224042,30,1,31587.52,111061.56,689,2,2,0,1183,0
224043,55,2,34007.71,138073.67,695,2,1,3,713,0
224044,59,2,17321.78,149511.69,688,2,2,3,183,1
224045,22,0,73828.46,452253.16,680,1,1,1,1100,1
224046,51,0,10000,61657.09,758,2,0,2,934,1
224047,60,2,56192.98,812097.85,515,2,1,4,1362,1
224048,65,0,104772.05,1376526.04,627,1,2,0,490,1
224049,35,0,71574.71,785151.16,651,0,1,5,143,1
224050,53,2,59545.19,573429.66,698,1,1,3,129,1
224051,22,2,79111.49,1176336.12,700,0,2,2,146,0
224052,47,2,50648.21,224205.98,623,1,0,1,1463,0
224053,44,1,38091.47,263348.35,530,1,0,1,506,1
224054,47,2,13189.56,184048.17,814,0,3,2,926,0
224055,51,3,77880.07,956193.35,724,0,1,4,1234,1
224056,27,2,21569.65,249170.79,617,0,1,3,1285,0
224057,46,1,83297.54,304606.71,643,2,0,5,282,0
224058,42,0,61224.17,248567.89,633,1,0,5,1340,0
224059,22,0,86785.21,1052156,719,3,0,2,1148,0
224060,36,0,106252.84,1062991.77,786,0,3,2,236,1
224061,45,3,53815.8,695530.62,778,0,1,2,1408,1
224062,36,0,10454.93,116534.71,621,1,0,2,1488,1
224063,43,2,63615.15,538461.24,769,0,2,3,254,0
224064,56,1,104073.84,938568.7,720,2,0,3,652,0
224065,69,2,79535.65,571519.58,661,0,0,2,629,1
224066,34,2,72011.21,249079.79,462,4,4,0,1282,1
224067,60,2,100565.72,1059390.3,524,0,0,5,416,1
224068,29,0,29627.38,220698.86,800,0,0,1,515,0
224069,60,1,71554.86,1064115.37,696,2,1,5,1058,0
224070,51,2,33722.16,107035.64,653,1,1,5,1399,0
224071,27,1,47757.53,445014.39,736,2,0,1,121,1
224072,65,1,42528.6,492301.26,850,2,1,5,1185,1
224073,21,2,36481.71,246627.16,803,2,1,4,7,1
224074,41,1,77937.04,359155.78,641,3,0,3,987,0
224075,49,1,42093.1,456172.08,652,0,1,2,1162,0
224076,28,2,61448.38,644434.44,781,3,3,2,1369,0
224077,29,0,59117.44,444230.23,722,0,3,0,88,0
224078,39,2,36198.58,150090.9,765,1,0,2,1023,0
224079,67,1,66066.5,802711.39,707,2,3,4,1003,1
224080,55,2,67240.44,996358.94,506,1,1,5,1436,1
224081,47,2,55609.84,757714.48,653,2,0,5,408,1
224082,41,2,51209.13,172517.94,777,0,1,3,929,0
224083,43,3,78638.66,673741.87,581,1,3,0,630,0
224084,63,0,78292.08,904641.03,778,0,3,3,96,0
224085,34,3,56826.59,263289.63,627,1,2,3,815,1
224086,32,0,10000,94408.35,631,3,1,4,609,0
224087,25,0,72814.91,603056.51,790,1,0,5,1202,0
224088,54,2,92326.13,1280078.38,665,4,1,1,1303,0
224089,27,0,117161.2,1078388.41,721,0,1,0,577,1
224090,25,1,71040.76,255180.66,575,0,2,4,547,0
224091,55,2,86446.58,577953.79,492,1,2,4,160,1
224092,45,2,92811.66,1267252.62,683,1,1,1,1177,0
224093,50,0,69068.09,987462.01,770,4,0,5,211,1
224094,62,3,111143.62,1343635.97,718,0,0,3,983,0
224095,31,2,70515.5,432960.35,706,1,1,5,459,0
224096,28,0,80355.63,662218.36,748,3,2,5,892,0
224097,58,2,38486.38,342076.89,747,2,2,4,925,0
224098,48,2,10000,90119.58,548,1,2,0,1246,1
224099,32,2,58590.01,776629.78,663,1,0,3,670,0
224100,65,2,33379.89,312579.41,665,3,1,2,1166,1
224101,54,2,37420.08,223382.92,670,1,1,5,371,1
224102,51,3,74694.93,1062014.14,820,1,0,1,155,1
224103,41,2,64015.57,762192.74,742,3,3,5,217,0
224104,36,0,21299.47,113271.82,818,4,1,0,1315,1
224105,44,2,74124.56,682587.57,572,1,2,2,312,0
224106,42,0,52607.56,290263.7,714,1,1,4,823,0
224107,33,2,105363.04,493842.81,724,3,3,3,504,1
224108,29,2,87346.98,1120915.72,688,0,0,2,944,1
224109,65,1,69997.19,976131.33,686,1,3,1,143,1
224110,67,2,16072.08,95971.03,742,1,1,2,1018,0
224111,28,0,87791.68,272843.32,672,2,0,1,1366,0
224112,43,2,63975.41,359805.18,833,1,1,1,721,0
224113,69,2,97372.77,405743.68,746,4,0,4,1169,0
224114,30,0,90597.59,1175843.34,766,3,2,1,729,0
224115,61,1,42248.98,487073.86,611,1,1,5,1417,0
224116,37,0,73694.37,524144.03,800,1,2,5,1057,0
224117,49,2,47372.85,515232.96,700,1,2,0,63,0
224118,69,1,37887.29,549032.65,811,1,1,4,42,1
224119,22,2,46297.75,257587.82,612,0,3,4,1052,0
224120,31,2,10000,63558.53,653,0,2,3,1008,1
224121,28,0,69316.47,545075.17,666,1,0,1,1375,0
224122,41,2,64831.28,754341.05,648,2,0,2,1498,0
224123,69,2,100826.81,703767.01,694,2,0,1,413,0
224124,53,0,86447.18,429740.9,786,2,2,2,797,0
224125,27,3,52043.77,246328.75,672,1,0,1,966,1
224126,61,0,77959.58,442799.43,742,2,2,1,212,1
224127,45,1,69812.56,934963.45,631,1,2,3,185,1
224128,29,0,29280.54,379881.98,647,2,2,2,760,0
224129,62,2,32538.1,114692.45,544,0,2,2,650,1
224130,68,1,10000,135540.86,528,0,0,0,780,0
224131,63,2,31377.6,258552.79,738,2,2,1,723,0
224132,58,2,59805.46,795764.6,589,3,1,3,844,0
224133,47,3,84236.74,1196795.51,566,4,1,4,33,0
224134,64,2,39275.71,148078.31,808,1,0,1,234,0
224135,30,2,52949.97,479915.75,611,2,0,3,1024,1
224136,68,2,23704.84,246537.52,572,1,2,1,469,1
224137,46,0,94187.21,348201.85,651,2,7,0,643,1
224138,47,2,88723.36,595090.01,552,2,2,1,829,0
224139,42,2,63644.14,396229.64,743,0,2,4,93,1
224140,66,2,75449.59,417575.2,661,2,1,4,696,1
224141,69,2,53519.53,336034.77,826,2,0,1,1452,0
224142,40,2,114592.65,1604495.81,755,1,1,3,310,0
224143,46,2,77921.11,644227.63,820,2,1,4,1244,1
224144,57,2,40631.04,326747.69,764,3,1,5,1318,1
224145,56,1,20415.4,181207.59,694,3,0,5,1437,1
224146,49,0,102164.61,998357.71,775,0,2,1,1317,0
224147,33,2,10000,103390.39,666,2,1,4,798,0
224148,27,1,66027.42,476631.6,581,2,1,0,382,0
224149,31,0,72942.23,713428.68,593,2,1,3,783,1
224150,63,2,61356.49,613457.14,670,2,1,5,857,1
224151,64,3,37134.69,524913.33,582,1,4,3,842,0
224152,23,3,92086.04,1044356.75,689,4,2,2,316,1
224153,64,2,72599.24,581737.13,793,0,2,1,815,0
224154,55,2,21875.05,233242.95,726,1,3,3,107,1
224155,21,0,89802.83,800211.27,514,2,1,4,596,1
224156,62,1,10097.39,113918.65,669,2,2,0,80,1
224157,21,1,29571.25,344696.73,765,3,0,2,430,1
224158,53,1,57115.64,601435.5,805,0,1,3,1038,0
224159,46,1,29054.39,135462.15,619,2,4,4,392,1
224160,63,2,73960.57,858054.87,590,0,1,5,1169,1
224161,68,2,83618.14,1160920.17,712,2,2,2,541,0
224162,23,2,38698.57,425676.24,810,2,1,2,1227,0
224163,44,2,75486.31,976599.78,720,0,1,0,926,0
224164,55,2,74259.63,1053848.02,810,2,0,3,141,1
224165,60,2,65007.58,315957.21,676,1,2,5,390,0
224166,65,2,41765.31,622072.93,801,1,1,1,794,0
224167,36,0,98644.13,348847,644,1,1,2,297,0
224168,67,0,28162.86,307292.1,619,2,1,0,1212,1
224169,62,0,76905.76,644364.68,769,3,3,3,1164,0
224170,69,2,98956.84,413244.71,692,0,0,1,906,0
224171,55,2,37629.26,271568.21,750,0,2,1,1397,0
224172,34,0,70217.46,973643.83,569,1,0,4,803,0
224173,53,0,86274.87,301379.25,805,1,2,5,57,0
224174,29,1,97810.46,738160.9,850,5,0,3,1160,1
224175,39,0,35936.75,195323.58,598,1,1,1,634,0
224176,50,0,49534.47,591906.42,654,4,2,5,447,0
224177,30,3,56079.62,635753.09,654,3,0,1,400,0
224178,31,3,61143.84,285911.08,675,0,2,1,27,1
224179,46,2,92385.26,1069729.51,823,0,5,0,1055,1
224180,46,1,76416.77,351275.97,618,1,1,5,1240,0
224181,34,2,69079.07,459932.26,634,3,2,2,939,1
224182,36,0,30407.82,442992.95,695,1,2,5,1387,0
224183,59,0,60809.92,280010.83,681,1,1,2,132,0
224184,50,2,51446.1,729763.23,766,2,1,4,313,1
224185,29,0,51332.21,326547.67,784,4,0,5,334,1
224186,33,0,113479.5,1372478.3,794,1,2,1,1270,1
224187,59,0,74633.26,1049345.01,505,2,1,4,305,0
224188,21,2,13422.44,188663.34,735,0,0,3,166,0
224189,59,2,61459.26,319026.16,586,0,2,5,1197,1
224190,22,2,74414.83,1090333.18,694,1,1,5,1392,1
224191,43,2,33536.97,121385.48,584,3,2,1,1209,1
224192,54,2,33649.81,388877.97,680,4,0,0,766,1
224193,21,2,54811.28,578116.06,654,1,3,0,1258,0
224194,61,1,16584.5,171797.13,620,1,0,4,1158,1
224195,62,0,43186.28,322952.04,779,1,1,2,850,1
224196,62,1,36533.56,361091.2,843,1,3,5,1283,1
224197,25,2,41642.95,497358.65,659,1,0,0,977,1
224198,59,2,19335.64,168621.93,804,2,0,5,902,1
224199,52,3,74709.87,967445.85,587,1,1,5,782,1
224200,30,1,69671.99,1009411.63,611,1,1,2,1225,1
224201,42,3,33294.65,146891.72,631,1,2,5,1376,0
224202,44,2,37808.05,484329.39,780,1,0,5,52,0
224203,55,1,45560.8,144594.84,756,5,4,1,1027,1
224204,51,0,112838.36,1518152.04,709,1,1,5,426,1
224205,64,3,52613.52,465628.61,622,1,2,3,758,1
224206,68,2,110972.17,654010.36,673,0,2,4,561,1
224207,68,1,57438.1,466649.84,577,0,1,5,1320,0
224208,41,2,55719.35,335351.27,773,0,2,3,583,0
224209,30,0,62071.72,801231.41,634,1,4,5,695,1
224210,47,0,29432.72,206323.57,592,1,0,3,736,1
224211,53,3,85138.99,362148.56,612,0,0,3,1037,0
224212,36,0,73651.86,997011.6,722,2,0,4,561,1
224213,25,0,53819.45,566025.19,750,0,2,2,844,1
224214,44,0,94588.64,1043587.7,627,0,2,4,1467,0
224215,64,2,64197.9,933719.74,747,1,2,1,992,1
224216,68,3,58447.87,405043.83,516,1,0,0,76,1
224217,47,0,42397.12,179210.22,565,0,1,1,363,0
224218,34,1,46458.91,317208.13,777,1,1,0,1466,0
224219,30,2,96651.13,373713.59,665,1,2,5,1237,0
224220,36,2,109481.92,615355.43,646,0,1,5,31,0
224221,49,2,33298.97,391429.53,675,3,1,4,570,0
224222,35,0,65103.73,501294.78,580,3,3,4,904,0
224223,42,2,39593.53,419396.51,706,2,1,1,255,1
224224,63,3,63164.46,850835.71,768,1,0,3,887,1
224225,26,1,48020.11,152113.51,850,1,1,4,695,0
224226,67,3,11924.44,116239.56,850,1,0,4,533,1
224227,47,2,78031.01,814077.16,555,1,1,0,918,1
224228,49,0,59543.38,813890.64,730,2,2,3,176,1
224229,65,2,83204.41,567634.73,623,0,0,4,445,0
224230,48,0,21915.82,149321.96,647,3,1,4,1049,1
224231,39,2,68736.81,811661.39,774,1,1,4,565,1
224232,53,3,88739.55,651113.37,688,2,2,5,1051,1
224233,30,1,25162.2,171980.33,767,1,2,3,476,1
224234,31,0,44365.85,163621.14,684,5,0,0,849,0
224235,64,2,80942.54,507042.68,497,1,0,4,1097,1
224236,50,2,106849.75,1226650.29,712,1,0,1,666,0
224237,34,2,76923.94,407014.97,850,2,1,3,1157,0
224238,36,2,64721.93,863648.67,726,3,0,1,651,0
224239,27,2,27863.64,221612.77,752,3,2,1,357,0
224240,24,1,43960.57,360391.28,813,0,1,2,1447,0
